location,date,beacon1,beacon2,beacon3,beacon4,beacon5
79,10-2-2020 6:04:08 PM,-60.0,-52.0,-79.0,-57.0,-76.0
79,10-2-2020 6:04:09 PM,-68.0,-49.0,-77.0,-56.0,-79.0
79,10-2-2020 6:04:10 PM,-67.0,-50.0,-76.0,-58.0,-78.0
79,10-2-2020 6:04:11 PM,-67.0,-50.0,-75.0,-61.0,-77.0
79,10-2-2020 6:04:12 PM,-66.0,-51.0,-74.0,-63.0,-77.0
79,10-2-2020 6:04:13 PM,-66.0,-52.0,-73.0,-65.0,-76.0
79,10-2-2020 6:04:14 PM,-65.0,-53.0,-72.0,-67.0,-75.0
79,10-2-2020 6:04:15 PM,-65.0,-55.0,-71.0,-70.0,-75.0
79,10-2-2020 6:04:16 PM,-65.0,-58.0,-68.0,-68.0,-72.0
79,10-2-2020 6:04:17 PM,-61.0,-53.0,-71.0,-69.0,-69.0
79,10-2-2020 6:04:18 PM,-60.0,-54.0,-71.0,-70.0,-69.0
79,10-2-2020 6:04:19 PM,-60.0,-54.0,-71.0,-71.0,-69.0
79,10-2-2020 6:04:20 PM,-59.0,-55.0,-71.0,-71.0,-69.0
79,10-2-2020 6:04:21 PM,-58.0,-56.0,-70.0,-72.0,-69.0
79,10-2-2020 6:04:22 PM,-57.0,-56.0,-70.0,-73.0,-69.0
79,10-2-2020 6:04:23 PM,-57.0,-57.0,-70.0,-74.0,-69.0
79,10-2-2020 6:04:24 PM,-61.0,-54.0,-66.0,-71.0,-71.0
79,10-2-2020 6:04:25 PM,-49.0,-50.0,-73.0,-71.0,
79,10-2-2020 6:04:26 PM,-51.0,-50.0,-72.0,-71.0,
79,10-2-2020 6:04:27 PM,-52.0,-51.0,-72.0,-70.0,
79,10-2-2020 6:04:28 PM,-53.0,-51.0,-71.0,-70.0,
79,10-2-2020 6:04:29 PM,-54.0,-51.0,-70.0,-70.0,
79,10-2-2020 6:04:30 PM,-56.0,-52.0,-70.0,-69.0,
79,10-2-2020 6:04:31 PM,-57.0,-52.0,-69.0,-69.0,
79,10-2-2020 6:04:32 PM,-52.0,-52.0,-66.0,-68.0,-71.0
79,10-2-2020 6:04:33 PM,-58.0,-52.0,-72.0,-74.0,-74.30165343664822
